artist,song_name,album_name,track_position,row_type,release_category,edition_type,version_type,release_date,label,era,genre,chart_position,awards,spotify_url,youtube_url,duration_seconds,alternative_names,source_release_id,work_id,version_id,notes
Froggy Fresh,,Jellyfish,,single,,,same_master,2023-12-10,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Evil Demon Baby,,single,,,same_master,2023-12-10,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Bubblegum Bees,,single,,,same_master,2023-07-18,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,why? (Radio Edit),,single,,,same_master,2023-01-23,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Motorcycle Man,,single,,,same_master,2022-07-08,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Taken By The Flash,,single,,,same_master,2022-06-19,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Good Guy Shoes,,single,,,same_master,2022-02-14,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Stolen Bikes 3,,single,,,same_master,2016-04-05,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Zombie In My Basement,,single,,,same_master,2015-12-29,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Street Rangers 2,,single,,,same_master,2015-11-14,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Nightmare On My Street,,single,,,same_master,2015-09-27,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Jimmy Butler Is Your Father,,single,,,same_master,2015-05-09,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Froggy Fresh,,Dunked On,,single,,,same_master,2014-05-08,,,,,,,,,,,wrk_23f45e5a8f2b,ver_32f0bef85483,discovered via spotify
Phonk King,,Phonk Remixes Vol. 1,,album,,,same_master,2023-07-14,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,DEIXA DE SER,,single,,,same_master,2026-02-24,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Te Levar,,single,,,same_master,2026-02-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,RECONQUISTA,,single,,,same_master,2026-02-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM PARTY,,single,,,same_master,2026-02-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM ETAPO,,single,,,same_master,2026-02-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,GAROTA DA ESQUINA,,single,,,same_master,2026-02-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Vai Joga,,single,,,same_master,2026-02-16,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,PRIME FUNK,,single,,,same_master,2026-02-16,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,BALANÇA,,single,,,same_master,2026-02-16,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,NO REPLY,,single,,,same_master,2026-02-14,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,OLD TIMES FUNK,,single,,,same_master,2026-02-09,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Night Drift Tokyo,,single,,,same_master,2026-02-05,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,REBELIAO,,single,,,same_master,2026-02-02,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,FANTASMA,,single,,,same_master,2026-02-02,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ESA MAMI,,single,,,same_master,2026-02-02,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM ANGEL,,single,,,same_master,2026-01-26,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,IMPÉRIO,,single,,,same_master,2026-01-26,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Aggressive Sundanesse,,single,,,same_master,2026-01-20,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM DISGRACIA,,single,,,same_master,2026-01-19,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,BULGARIA FUNK,,single,,,same_master,2026-01-19,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,brutal.exe,,single,,,same_master,2026-01-12,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,VEM BATIDA,,single,,,same_master,2026-01-12,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Sem Controle,,single,,,same_master,2026-01-09,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,NÃO PATRÃO,,single,,,same_master,2026-01-09,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,NO MOMENTO,,single,,,same_master,2026-01-09,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Imitation,,single,,,same_master,2025-12-29,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,SILENT FUNK,,single,,,same_master,2025-12-22,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,VENTE PACA,,single,,,same_master,2025-12-08,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,JINGLE BELLS FUNK,,single,,,same_master,2025-12-05,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MIRAGE.exe,,single,,,same_master,2025-12-01,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,BAILE DO VERÃO,,single,,,same_master,2025-11-24,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Roberte!,,single,,,same_master,2025-11-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Vertigem Bom,,single,,,same_master,2025-11-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM ILUMINAÇÃO,,single,,,same_master,2025-11-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,DEXON,,single,,,same_master,2025-11-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,VES VES,,single,,,same_master,2025-11-07,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,So Asu x Dora Dora,,single,,,same_master,2025-11-06,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM CHAMA,,single,,,same_master,2025-11-05,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,LOS VOLTAR,,single,,,same_master,2025-11-03,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,GATITO COMO TU,,single,,,same_master,2025-10-31,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,PERIGO!,,single,,,same_master,2025-10-28,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Ethereal,,single,,,same_master,2025-10-27,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MARABOU FUNK,,single,,,same_master,2025-10-24,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,VÉRTIGO!,,single,,,same_master,2025-10-22,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM COM TUDO,,single,,,same_master,2025-10-21,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,VEM QUICAR,,single,,,same_master,2025-10-20,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Somos Poeira,,single,,,same_master,2025-10-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Quero Dançar,,single,,,same_master,2025-10-16,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Xipa,,single,,,same_master,2025-10-15,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,OBLIVION,,single,,,same_master,2025-10-10,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Destruction,,single,,,same_master,2025-10-08,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,FUNK CIRCUS,,single,,,same_master,2025-10-06,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Submundo do Funk,,single,,,same_master,2025-10-03,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,LOSTBLOOD,,single,,,same_master,2025-10-03,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,REIKH,,single,,,same_master,2025-10-02,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Montagem Do Jogo,,single,,,same_master,2025-10-01,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,QUANTUM,,single,,,same_master,2025-09-29,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,TACA,,single,,,same_master,2025-09-26,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,REBOLA NO JO,,single,,,same_master,2025-09-26,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,GET DOWN JUMPSTYLE,,single,,,same_master,2025-09-22,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,GRACE,,single,,,same_master,2025-09-19,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ALTURA,,single,,,same_master,2025-09-19,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,PIMBA PIMBA,,single,,,same_master,2025-09-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM RENEGADEX,,single,,,same_master,2025-09-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,CORPO ENCONTRADO,,single,,,same_master,2025-09-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,TOMA GOSTOSO,,single,,,same_master,2025-09-15,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,OHLA ASSIM,,single,,,same_master,2025-09-13,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,RITMO LENTO,,single,,,same_master,2025-09-12,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,PRA MIM,,single,,,same_master,2025-09-12,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,DIME QUE SI,,single,,,same_master,2025-09-11,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM TREMENDO,,single,,,same_master,2025-09-10,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,INSIDE ME,,single,,,same_master,2025-09-10,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,BUMP!,,single,,,same_master,2025-09-09,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Pra sentir,,single,,,same_master,2025-09-08,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,TOCA TOCA,,single,,,same_master,2025-09-05,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,PAS DE MORT,,single,,,same_master,2025-09-01,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MTG NO BACHI,,single,,,same_master,2025-08-28,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MARIONETA,,single,,,same_master,2025-08-27,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,La Vida Es Una,,single,,,same_master,2025-08-22,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Senta Quebrada,,single,,,same_master,2025-08-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,FAVELA FUNK,,single,,,same_master,2025-08-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,En La Luna,,single,,,same_master,2025-08-15,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,De Sabado,,single,,,same_master,2025-08-14,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,LUZ DE VAPOR,,single,,,same_master,2025-08-08,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,AMORE,,single,,,same_master,2025-08-01,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Sol e Mar,,single,,,same_master,2025-07-29,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Toma Saturno,,single,,,same_master,2025-07-28,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,LENTA,,single,,,same_master,2025-07-28,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Sem Pedir,,single,,,same_master,2025-07-25,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,VIKING BOUNCE,,single,,,same_master,2025-07-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,DESCE SENTA VAI,,single,,,same_master,2025-07-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,PAPAI NOEL,,single,,,same_master,2025-07-16,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Verão Flow,,single,,,same_master,2025-07-15,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM MULTIVERSAL,,single,,,same_master,2025-07-15,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,NO PUEDO OLVIDAR,,single,,,same_master,2025-07-14,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM ÚLTIMA FESTA,,single,,,same_master,2025-07-11,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Doce Amor,,single,,,same_master,2025-07-08,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,A PRIMERO,,single,,,same_master,2025-07-05,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ATLANTIS!,,single,,,same_master,2025-07-02,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ESPAFUNK,,single,,,same_master,2025-06-27,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,DESE TO OCHAO,,single,,,same_master,2025-06-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,LEGIMAS DA PIDRES,,single,,,same_master,2025-06-20,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,LUNAR BALANCE,,single,,,same_master,2025-06-11,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,NXSUN,,single,,,same_master,2025-06-06,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONTAGEM FOR US,,single,,,same_master,2025-06-05,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,BLIZZARD,,single,,,same_master,2025-06-04,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,SOMBRAS AURA FUNK,,single,,,same_master,2025-05-30,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Killa Phonk,,single,,,same_master,2025-04-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Crazy Frog,,single,,,same_master,2025-02-28,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,FERRARI FRIGHT,,single,,,same_master,2025-02-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,SLAVİC FUNK,,single,,,same_master,2025-02-14,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ECUADOR ULTRAFUNK,,single,,,same_master,2025-02-07,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Candy Krush,,single,,,same_master,2025-02-03,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,AURA MELODICA,,single,,,same_master,2025-01-31,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,HAUNTING ME!,,single,,,same_master,2025-01-24,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,UNDERWORLD,,single,,,same_master,2025-01-22,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Hanuman ji,,single,,,same_master,2025-01-17,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,X-VUKI,,single,,,same_master,2025-01-15,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ABORDAGEM DEMONÍACA,,single,,,same_master,2025-01-13,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,BRE PETRUNKO (VIP MIX),,single,,,same_master,2025-01-10,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Distinct Memories,,single,,,same_master,2025-01-08,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,VEY!,,single,,,same_master,2025-01-06,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,RITMO DA FÚRIA,,single,,,same_master,2025-01-03,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,NE MOGY,,single,,,same_master,2025-01-01,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ATMOSPHERIA,,single,,,same_master,2024-12-30,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,DEMON SLIDE!,,single,,,same_master,2024-12-27,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,UNHOLY!,,single,,,same_master,2024-12-25,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Slide Away,,single,,,same_master,2024-12-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,TACHE TACHE,,single,,,same_master,2024-12-20,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Ohaio!,,single,,,same_master,2024-12-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,KILLA MORBIS,,single,,,same_master,2024-12-16,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Corra Corra,,single,,,same_master,2024-12-13,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Vai Te Socar,,single,,,same_master,2024-12-11,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,CHARRO NEGRO,,single,,,same_master,2024-12-09,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ENSOLARADO,,single,,,same_master,2024-12-06,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Blood Bath,,single,,,same_master,2024-12-04,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Sahara,,single,,,same_master,2024-12-02,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Whispers In The Night,,single,,,same_master,2024-11-29,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Krushopocalipsis,,single,,,same_master,2024-11-27,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,FUNK MALINHO,,single,,,same_master,2024-11-25,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,KRUSH X,,single,,,same_master,2024-11-22,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,FINAL STRIKE,,single,,,same_master,2024-11-20,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Fresco Funk,,single,,,same_master,2024-11-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,BRE PETRUNKO,,single,,,same_master,2024-11-15,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,X-BREAK,,single,,,same_master,2024-11-14,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,TESTOSTERONA FUNK,,single,,,same_master,2024-11-13,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Heavenly,,single,,,same_master,2024-11-11,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,PALACE,,single,,,same_master,2024-11-08,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,SHATTER!,,single,,,same_master,2024-11-06,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Skide,,single,,,same_master,2024-11-04,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Krush Party,,single,,,same_master,2024-11-01,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,PETRUNKO ULTRA FUNK,,single,,,same_master,2024-10-30,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,SEQUENCIA BIONICA,,single,,,same_master,2024-10-25,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,O SACODE VAI COMEÇAR,,single,,,same_master,2024-10-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,CALL ME!,,single,,,same_master,2024-10-21,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,KRUSHING IT,,single,,,same_master,2024-10-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,DO IT,,single,,,same_master,2024-10-16,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,SORRISO DE SLIDE,,single,,,same_master,2024-10-14,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,REVENGE!,,single,,,same_master,2024-10-11,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,CANÇÃO AUTOMÁTICA,,single,,,same_master,2024-10-09,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,MONA MONA,,single,,,same_master,2024-10-07,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Montagem Templário,,single,,,same_master,2024-10-04,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,pirocada concentrada,,single,,,same_master,2024-10-02,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,ESPAÇO FUNK BRASILEIRO,,single,,,same_master,2024-09-27,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Void Slide,,single,,,same_master,2024-09-26,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,DIFFICULTY,,single,,,same_master,2024-09-23,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,FUNK TERREMOTO,,single,,,same_master,2024-09-20,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,Under The Sand,,single,,,same_master,2024-09-18,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
Phonk King,,EU SOU FORÇA!,,single,,,same_master,2024-09-16,,,,,,,,,,,wrk_86ed7a2fdfba,ver_81995292fc32,discovered via spotify
