work_id,artist_id,artist_name,work_name
wrk_bfd646e9c49a,art_17971ae58335,Junie Morrison,
wrk_e8b775fafa58,art_abbc0bcd7d56,K.T. Ellis,
wrk_e40c71bcea1a,art_cc17eb66dfc7,Kacha,Somebody's Watching You
wrk_0d4e73c70785,art_63f68448a640,Kali Uchis,
wrk_db9fdd1dfb8d,art_63f68448a640,Kali Uchis,After The Storm
wrk_d56255359feb,art_b048b0081eec,Kendra Foster,
wrk_df9dadcb61f2,art_b048b0081eec,Kendra Foster,Fantasize
wrk_f5926bdfef55,art_b048b0081eec,Kendra Foster,Far Away
wrk_c84dd5e18807,art_b048b0081eec,Kendra Foster,Far Away (feat. Kelvin Wooten)
wrk_e26bd2c4298c,art_b048b0081eec,Kendra Foster,Just a Memory (feat. Jermaine Holmes & Cleo Sample)
wrk_f1f9649e8968,art_b048b0081eec,Kendra Foster,Kendra Foster
wrk_4986e3edf3f1,art_b048b0081eec,Kendra Foster,Potency (feat. Kelvin Wooten)
wrk_77e55201bbe3,art_b048b0081eec,Kendra Foster,Promise To Stay Here
wrk_e1c9acb97fd5,art_b048b0081eec,Kendra Foster,Respect
wrk_0ff4336b6536,art_b048b0081eec,Kendra Foster,Step into the Light
wrk_c7afd7f5e380,art_b048b0081eec,Kendra Foster,Step into the Light (feat. Kelvin Wooten)
wrk_c56cca4ee777,art_b048b0081eec,Kendra Foster,Sweeta
wrk_95da5f83400c,art_b048b0081eec,Kendra Foster,Take Our Time (feat. Kelvin Wooten)
wrk_a6724a66361c,art_1e1e59fb9940,Kendrick Lamar,
wrk_b918496a155b,art_1e1e59fb9940,Kendrick Lamar,Wesley's Theory
wrk_3d9653f787cc,art_508747dd2909,KIDDO,
wrk_2e71073b9a9a,art_508747dd2909,Kiddo,Action
wrk_cc2569b98248,art_508747dd2909,Kiddo,Action Speaks Louder Than Words
wrk_ce136deb7b5f,art_508747dd2909,Kiddo,Can't Explain
wrk_e1d03f7e9932,art_508747dd2909,Kiddo,"Cheated, Mistreated"
wrk_baa15f5306c2,art_508747dd2909,Kiddo,Cool Me Off
wrk_6e6f9b22ff05,art_508747dd2909,Kiddo,Give It Up
wrk_a260a8e2dda9,art_508747dd2909,Kiddo,Hyperactive
wrk_323c436aaefb,art_508747dd2909,Kiddo,Kiddo
wrk_4a404e50cfc5,art_508747dd2909,Kiddo,She's Got The Body
wrk_a71b3e3dd225,art_508747dd2909,Kiddo,Strangers
wrk_9fdd9d75dcbc,art_508747dd2909,Kiddo,Suzy's Gone
wrk_c9d8c19fa95c,art_508747dd2909,Kiddo,Telephone Fantasy
wrk_2812f5876b88,art_508747dd2909,Kiddo,Thinking About Your Charm
wrk_a4ffc55bc498,art_508747dd2909,Kiddo,This Love Will Last
wrk_7a00da10d254,art_508747dd2909,Kiddo,Tired Of Looking
wrk_61c831d3bc18,art_508747dd2909,Kiddo,Try My Loving (Gimme Just Enough)
wrk_6504a11ac126,art_508747dd2909,Kiddo,"What I See, I Like"
wrk_7afa569036ba,art_508747dd2909,Kiddo,Young Love
wrk_7a64fb625842,art_81ecbcb6be85,Kim Manning,
wrk_9737edd638d2,art_81ecbcb6be85,Kim Manning,The Love and Light Activation
wrk_22aef49fc6cb,art_a4edce99c089,Krunchy,
wrk_b54b0fdac7e1,art_975f3bceb446,Kyle Jason,
wrk_c086ad7f415f,art_975f3bceb446,Kyle Jason,16 Stories
wrk_aa629bc7dc8d,art_975f3bceb446,Kyle Jason,Butter Baby
wrk_2e8c69d4cc66,art_975f3bceb446,Kyle Jason,Butter Baby (Bonus Butter)
wrk_5332320d820a,art_975f3bceb446,Kyle Jason,D Block (Interlude)
wrk_86f8465bf947,art_975f3bceb446,Kyle Jason,Generations
wrk_8e685d9a97a2,art_975f3bceb446,Kyle Jason,Hush
wrk_2b02a6c60923,art_975f3bceb446,Kyle Jason,Life Of A Hustler (Part 2)
wrk_f703fc205cc8,art_975f3bceb446,Kyle Jason,Matter Of Time (Interlude)
wrk_bd97529e53a0,art_975f3bceb446,Kyle Jason,My World (Interlude)
wrk_1a26f43309d5,art_975f3bceb446,Kyle Jason,Return of the Swamp Thang
wrk_865e9cbbfb73,art_975f3bceb446,Kyle Jason,She Was Mine (Interlude)
wrk_dbfdd742dd46,art_975f3bceb446,Kyle Jason,Uptown
wrk_4465fc01c3da,art_975f3bceb446,Kyle Jason,When We Come Around
wrk_02dcc614d491,art_d1e8cc7537cd,Les Claypool,
wrk_362a9dbe98f2,art_a5dc787d9f32,"Lettuce, Bootsy Collins",Keep That Funk Alive
wrk_e6dbbb984f2c,art_e7964b37712d,Lige Curry,
wrk_e945c0b7aa0e,art_e7964b37712d,Lige Curry,$2500.00 Suite Sucker
wrk_47e2b792ed83,art_e7964b37712d,Lige Curry,4-Track Treasure Part II And It Don't Stop Now!!
wrk_81b510f18ba3,art_e7964b37712d,Lige Curry,An Introspective
wrk_a0a64e3ac773,art_e7964b37712d,Lige Curry,Bound To Be
wrk_c5df406be17c,art_e7964b37712d,Lige Curry,Burning For Your Love
wrk_e2b7edc2f491,art_e7964b37712d,Lige Curry,Choices
wrk_8ff5c60d8721,art_e7964b37712d,Lige Curry,Cosmo
wrk_5e8d7236a98a,art_e7964b37712d,Lige Curry,Funk (Oh It's Got To Be)
wrk_a78ceb8a8eb5,art_e7964b37712d,Lige Curry,Funk Drunk
wrk_26b5a183631a,art_e7964b37712d,Lige Curry,Home
wrk_0611a3423ac3,art_e7964b37712d,Lige Curry,I'll Kick Yo MotherFunkin Ass
wrk_133b47cbcd9e,art_e7964b37712d,Lige Curry,If You Want It Go & Get It
wrk_9d3f5c1c171d,art_e7964b37712d,Lige Curry,Just The Little Things You Do
wrk_9b35d31ef2e7,art_e7964b37712d,Lige Curry,Kick Yo Mutha Funkin Ass
wrk_847d5e2879cf,art_e7964b37712d,Lige Curry,Live P-Funk Allstars Fea. Scott Taylor
wrk_574648034d2f,art_e7964b37712d,Lige Curry,Mike's World
wrk_c41d11e8d479,art_e7964b37712d,Lige Curry,New World
wrk_f89374872be3,art_e7964b37712d,Lige Curry,Rock & Roll Me
wrk_308889096fd3,art_e7964b37712d,Lige Curry,See You
wrk_5cfa46c12b67,art_e7964b37712d,Lige Curry,Show Biz
wrk_f1a254ffe054,art_e7964b37712d,Lige Curry,ShowBiz
wrk_3835df3b92df,art_e7964b37712d,Lige Curry,The PFunk Show Starring Gary & Lige
wrk_065c00546384,art_e7964b37712d,Lige Curry,They Are Here Fea. George Clinton
wrk_549e24627bb8,art_e7964b37712d,Lige Curry,Visions
wrk_7c41e99a9011,art_2534a487acec,Lili Haydn,
wrk_b9e26d147810,art_2534a487acec,Lili Haydn,Anything
wrk_6d69192fe39c,art_2534a487acec,Lili Haydn,Come Here
wrk_f4bf0fd7b0ac,art_2534a487acec,Lili Haydn,Denied
wrk_1b6d3655275b,art_2534a487acec,Lili Haydn,Home
wrk_842d54a2a915,art_2534a487acec,Lili Haydn,Light Blue Sun
wrk_069466c266db,art_2534a487acec,Lili Haydn,Light Blue Sun (Prelude)
wrk_0e5711afb3e3,art_2534a487acec,Lili Haydn,Seek
wrk_1f8a2e2d1d88,art_2534a487acec,Lili Haydn,Sweetness
wrk_11b7a836976f,art_2534a487acec,Lili Haydn,The Chinese Song
wrk_cf74ab93f7eb,art_2534a487acec,Lili Haydn,The Longing
wrk_e08b8b0fa147,art_2534a487acec,Lili Haydn,The Promised Land
wrk_446406d3626a,art_2534a487acec,Lili Haydn,Wounded Dove
wrk_804a41e34915,art_68903d3c2833,Limbo,
wrk_ce5e1cb36ce2,art_0e3ae1b4f171,Limbo Maniacs,Butt Funkin'
wrk_60305f4280f4,art_0e3ae1b4f171,Limbo Maniacs,Freestyle
wrk_e32e4181ed93,art_0e3ae1b4f171,Limbo Maniacs,Maniac
wrk_eb5b8e91f4d9,art_0e3ae1b4f171,Limbo Maniacs,Pavlov's Frothing Dogs
wrk_7d05d5085d5d,art_0e3ae1b4f171,Limbo Maniacs,Porno
wrk_dd3afd4f1220,art_0e3ae1b4f171,Limbo Maniacs,Shake It
wrk_cf2b396b3a17,art_0e3ae1b4f171,Limbo Maniacs,Stinky Grooves
wrk_6a2df1cc38a7,art_0e3ae1b4f171,Limbo Maniacs,That's The Way
wrk_83cf459d7def,art_0e3ae1b4f171,Limbo Maniacs,The Toilet's Flooded
wrk_9974fc24a3ca,art_17759a7c5cfd,Lindsay Lohan,
wrk_82633663b23b,art_3d0646be90a3,Maceo And All The King's Men,(I Remember) Mr. Banks
wrk_4369cf6a2d9b,art_3d0646be90a3,Maceo And All The King's Men,Better Half
wrk_b2c69b4ddb2a,art_3d0646be90a3,Maceo And All The King's Men,Don't Waste This World Away
wrk_69dc2fc900a4,art_3d0646be90a3,Maceo And All The King's Men,Funky Women
wrk_378e0e83050f,art_3d0646be90a3,Maceo And All The King's Men,Got to Get'cha
wrk_5d03de605751,art_3d0646be90a3,Maceo And All The King's Men,Maceo
wrk_9c0cbea9038b,art_3d0646be90a3,Maceo And All The King's Men,Mag-Poo
wrk_75af3466ad78,art_3d0646be90a3,Maceo And All The King's Men,Shake It Baby (Keep On Shakin' It)
wrk_21f265e2cfd7,art_3d0646be90a3,Maceo And All The King's Men,Southwick
wrk_92e5920a67c0,art_3d0646be90a3,Maceo And All The King's Men,Thank You for Letting Me Be Myself Again
wrk_cbf8bb5a733a,art_58c99b266aac,Maceo Parker,
wrk_c4a9e854ee80,art_48a1898f0c31,Mallia Franklin,Buzzards (Don't Let Em Get Me)
wrk_a4fe699dfa1c,art_48a1898f0c31,Mallia Franklin,Funken Tersepter
wrk_7f6a08853260,art_48a1898f0c31,Mallia Franklin,Got My Body Hot
wrk_c8abebe0512e,art_48a1898f0c31,Mallia Franklin,Hipnotize (In Under The Influence)
wrk_2dd1fb8a070e,art_48a1898f0c31,Mallia Franklin,In And Out Of Love
wrk_b6008d4a0e19,art_48a1898f0c31,Mallia Franklin,Interlude (Of Love)
wrk_bbc5174a2951,art_48a1898f0c31,Mallia Franklin,Rat-A-Tat-Tat (At My Door)
wrk_2e22be0ae3d2,art_48a1898f0c31,Mallia Franklin,This Must Be Truely Love
wrk_2eb502c8a81b,art_48a1898f0c31,Mallia Franklin,Time To Feel Good
wrk_d92de381c787,art_48a1898f0c31,Mallia Franklin,Too Many Fish In The Sea
wrk_b314cb26e606,art_48a1898f0c31,Mallia Franklin,"Universal Jam ""Y'all"""
wrk_658b272d97e3,art_97912524f347,Material,
wrk_8295ac179c0f,art_97912524f347,Material,Cosmic Slop
wrk_72035be6b090,art_97912524f347,Material,Drive-By
wrk_96ac37a78a14,art_97912524f347,Material,E-Pluribus-Unum
wrk_e02a0dd4a58c,art_97912524f347,Material,Glory
wrk_46bf1f2ca150,art_97912524f347,Material,Mellow Mood
wrk_e9d3754dbbe0,art_97912524f347,Material,Playin' With Fire
wrk_498cb6edc0b0,art_97912524f347,Material,Power Of Soul (Black Chant)
wrk_b58dbf04271c,art_97912524f347,Material,Reality
wrk_0a37a9d60980,art_97912524f347,Material,The Third Power
wrk_ce798e3cc0bd,art_139bec3d8b16,Menace,
wrk_ce5a32da9116,art_139bec3d8b16,Menace,Doghouse
wrk_bbadc4b71f0e,art_139bec3d8b16,Menace,Farfetched
wrk_26230258b964,art_139bec3d8b16,Menace,Give It Up
wrk_dfc304ea5dfc,art_139bec3d8b16,Menace,Just Say Yes
wrk_c18d243ea76c,art_139bec3d8b16,Menace,K 9 6 9
wrk_ac2b6a23f1ff,art_139bec3d8b16,Menace,One Lover
wrk_4e97d166409e,art_139bec3d8b16,Menace,Silly Stupid
wrk_b5c4facb9e56,art_9a6d8892e14b,Michael Hampton,
wrk_d0450dc46c2c,art_9a6d8892e14b,Michael Hampton,Acappella Unsung Love Song (Sloppy Metal)
wrk_aebddb950445,art_9a6d8892e14b,Michael Hampton,Backindadaze
wrk_af98fcb5f68f,art_9a6d8892e14b,Michael Hampton,Chronic Reggae
wrk_ea19172a1ed3,art_9a6d8892e14b,Michael Hampton,Club Metalfunkadelamack
wrk_91e2e9453bf6,art_9a6d8892e14b,Michael Hampton,Comebacksly
wrk_3367e7bcb3ac,art_9a6d8892e14b,Michael Hampton,Cracked Up Soldier
wrk_83764edc29ca,art_9a6d8892e14b,Michael Hampton,Duh Kidd Funkadelic Anthem
wrk_28d5acb4abfc,art_9a6d8892e14b,Michael Hampton,Girlz Of Duh World
wrk_df357dc69fdc,art_9a6d8892e14b,Michael Hampton,Heavy Metal Funkadelic
wrk_d31551fa3f47,art_9a6d8892e14b,Michael Hampton,Heavy Metal Funkason - The Domestic Grip
wrk_ec4fdb116e41,art_9a6d8892e14b,Michael Hampton,"Maggot Brain ""Live"""
wrk_fb9071b535ec,art_9a6d8892e14b,Michael Hampton,Me Anti?
wrk_b654099c993b,art_9a6d8892e14b,Michael Hampton,Sloppy Metal (Unsung Love Song)
wrk_64cc8c5c26d2,art_9a6d8892e14b,Michael Hampton,Time To Get Up
wrk_fc0ca11ce157,art_9a6d8892e14b,Michael Hampton,Wrongsididus
wrk_76560065becf,art_dbb8fe39bf79,Mico Wave,
wrk_064d940d1ec3,art_dbb8fe39bf79,Mico Wave,American Dream
wrk_5544a5365094,art_dbb8fe39bf79,Mico Wave,Can We Love Again
wrk_f1f9012e3c7e,art_dbb8fe39bf79,Mico Wave,Cookin' From The Inside Out!!!
wrk_f78103dc130e,art_dbb8fe39bf79,Mico Wave,First Impression
wrk_c14bfabafab9,art_dbb8fe39bf79,Mico Wave,Instant Replay
wrk_f138f1030f41,art_dbb8fe39bf79,Mico Wave,It Happens Everytime
wrk_b168ef9aff16,art_dbb8fe39bf79,Mico Wave,Kiss
wrk_51805693600d,art_dbb8fe39bf79,Mico Wave,Misunderstood
wrk_48d43bf316fc,art_dbb8fe39bf79,Mico Wave,Sleeping Single
wrk_b430ea78ee81,art_dbb8fe39bf79,Mico Wave,Star Search
wrk_e7860cf762eb,art_907118b97cfa,Momma Stud,Amazing Grace
wrk_9df39d3b12f3,art_907118b97cfa,Momma Stud,Baby Seed
wrk_4aa59b2bb9c5,art_907118b97cfa,Momma Stud,Call On Me
wrk_fc3e75dc97f0,art_907118b97cfa,Momma Stud,Cockadoodledo
wrk_eac2ed69344e,art_907118b97cfa,Momma Stud,Groove Me
wrk_2923cd6a5077,art_907118b97cfa,Momma Stud,Hallelujah
wrk_e275c7d173e0,art_907118b97cfa,Momma Stud,Porch
wrk_1628d24af3e6,art_907118b97cfa,Momma Stud,Pray No More
wrk_b98b0e410ec6,art_907118b97cfa,Momma Stud,Revised Edition
wrk_c51fdd4164cd,art_907118b97cfa,Momma Stud,Stormy
wrk_5964674e0456,art_907118b97cfa,Momma Stud,Time
wrk_ce2c6a7bc114,art_907118b97cfa,Momma Stud,Tossin' & Turnin'
wrk_2c9723f97b9c,art_907118b97cfa,Momma Stud,"Yellow, Purple, Green"
wrk_79117d9f9e07,art_42d7dd1058dd,Mr. Fiddler,
wrk_7daaf0974c1d,art_42d7dd1058dd,Mr. Fiddler,Blackout
wrk_884affbfb1f2,art_42d7dd1058dd,Mr. Fiddler,Cat In The Hat
wrk_0f7f3e4c7029,art_42d7dd1058dd,Mr. Fiddler,Cool About It
wrk_adcd9bc6687f,art_42d7dd1058dd,Mr. Fiddler,Cutie On Duty
wrk_bb05e3ae68d4,art_42d7dd1058dd,Mr. Fiddler,Henpecked
wrk_4ce8eab17fd1,art_42d7dd1058dd,Mr. Fiddler,I Wanna Hangout With You
wrk_5db9a2814bdf,art_42d7dd1058dd,Mr. Fiddler,Me And My Girlfriend
wrk_9ee567116f07,art_42d7dd1058dd,Mr. Fiddler,Pay Party
wrk_fb2a95f77bdc,art_42d7dd1058dd,Mr. Fiddler,So You Wanna Be A Gangster
wrk_bb07d146397b,art_42d7dd1058dd,Mr. Fiddler,Starvin' Like Marvin
wrk_eed9900cc097,art_42d7dd1058dd,Mr. Fiddler,With Respect
wrk_be03acca646c,art_59928553cbcd,Mutiny,2005
wrk_a0d83a51b4f3,art_59928553cbcd,Mutiny,Aftershock 2005
wrk_bc1ba9dc95e9,art_59928553cbcd,Mutiny,Burning Up
wrk_00e4df43b731,art_59928553cbcd,Mutiny,Desires
wrk_19479581ea5d,art_59928553cbcd,Mutiny,Everytime You Come Around
wrk_48ded4f8f617,art_59928553cbcd,Mutiny,Funk 'N' Bop
wrk_e238571e10a2,art_59928553cbcd,Mutiny,Go Away from Here
wrk_1976e85cd0a5,art_59928553cbcd,Mutiny,It's All Good
wrk_7736de82c185,art_59928553cbcd,Mutiny,Lump
wrk_b7c539f4c7ac,art_59928553cbcd,Mutiny,Moments
wrk_a115a4a28d65,art_59928553cbcd,Mutiny,Mutiny On The Mamaship
wrk_93be4b1ad7d7,art_59928553cbcd,Mutiny,No Choice
wrk_357f476c15fc,art_59928553cbcd,Mutiny,Passion
wrk_929ff8bbebf5,art_59928553cbcd,Mutiny,Rock The Boat
wrk_08f6cb8a1755,art_59928553cbcd,Mutiny,Romeo (Hope You're Feeling Better)
wrk_2a48ea37e20d,art_59928553cbcd,Mutiny,The Growl
wrk_eb1ba8a0203c,art_59928553cbcd,Mutiny,The Growl (Revamp)
wrk_af3d9511cdef,art_59928553cbcd,Mutiny,Tickin' Like A Time Bomb
wrk_83790899cbc9,art_59928553cbcd,Mutiny,"Voyage to the Bottom of the ""P"""
wrk_131f545e15bf,art_59928553cbcd,Mutiny,What More Can I Say
wrk_634bf9588e6d,art_c5a643b470b2,Nona Hendryx,
wrk_1e125cc57fa6,art_c5a643b470b2,Nona Hendryx,Baby Go-Go
wrk_ac4b39931918,art_c5a643b470b2,Nona Hendryx,Big Fun
wrk_e3dec160336d,art_c5a643b470b2,Nona Hendryx,Drive Me Wild
wrk_b9b83bb44726,art_c5a643b470b2,Nona Hendryx,Female Trouble
wrk_ee6626e73719,art_c5a643b470b2,Nona Hendryx,I Know What You Need (Pygmy's Confession)
wrk_a04b17d9ae54,art_c5a643b470b2,Nona Hendryx,Rhythm Of Change
wrk_4423ece22f11,art_c5a643b470b2,Nona Hendryx,Too Hot To Handle
wrk_a3cc54afd616,art_c5a643b470b2,Nona Hendryx,Why Should I Cry?
wrk_373490aa4b6d,art_c5a643b470b2,Nona Hendryx,Winds Of Change (Mandela To Mandela)
wrk_199b4165c6f0,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),Angie
wrk_be739649d15c,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),Don't Take Your Love Away From Me
wrk_60606ecad01b,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),Funk Is In The House
wrk_4b035fafbde0,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),Funkadelic Groupie
wrk_cae6dd8278d4,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),I Wanna Know
wrk_5ea04dbafb3a,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),I've Been Alone
wrk_7897401ada77,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),Music For My Brother
wrk_f177258c97da,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),Out of the Dark
wrk_71f1b80efc5b,art_068fdddb1d11,O. G. Funk (Billy Bass Nelson),"Yeah, Yeah, Yeah"
wrk_016faa6e2981,art_14fef41c4f44,O.G. Soul,
wrk_736167a061e1,art_726f7b7597d0,Octavepussy featuring George Clinton & Parliament Funkadelic,(The Life of The) Funkshipz Captain (Funk To The Max)
wrk_d5fc883002e2,art_852155f1d54b,Original P,35 Years
wrk_c76147ae95ab,art_852155f1d54b,Original P,Atomic Dawg 2001
wrk_7d0c6075048f,art_852155f1d54b,Original P,Funk For You
wrk_686d3f1592aa,art_852155f1d54b,Original P,Hot Fudge Brownie Girl
wrk_2e890d469a3d,art_852155f1d54b,Original P,Introducing Hyped Up Westbound Soljaz
wrk_49ecf567533e,art_852155f1d54b,Original P,Jump Up In The Air (Hydraulic Pump)
wrk_70a18d0f2352,art_852155f1d54b,Original P,Jump Up In The Air (Hydraulic Pump) - Acapella
wrk_5f2cd9d6740c,art_852155f1d54b,Original P,Jump Up In The Air (Hydraulic Pump) - TV Track
wrk_2c9ab5e1ffa5,art_852155f1d54b,Original P,Jump Up In The Air (Hydraulic Pump) - TV Track (Bonus)
wrk_8860a13a76f2,art_852155f1d54b,Original P,Neva Gonna Tell It 2001
wrk_3c1bb82a4614,art_852155f1d54b,Original P,One Nation Under A Groove 2001
wrk_fb23ac5d3ef3,art_852155f1d54b,Original P,Party Down People
wrk_506aad2563b9,art_852155f1d54b,Original P,What Dat Shakin'
wrk_eef6a0b13fca,art_852155f1d54b,Original P,What Dat Shakin' (Studio)
wrk_8f78e0dfbd47,art_c89c1ecbb6b1,Original Poder Cristiano,
wrk_2d2ff33311b6,art_472a7729fd3e,Otis Day & the Knights,Shout
wrk_4d72c2cabec4,art_e0bdb1d4a20c,Otis Day and The Knights,
wrk_c1a317699359,art_7999e26db1b1,P-Funk All Stars,
wrk_7899bed75a42,art_7999e26db1b1,P-Funk All Stars,Acupuncture
wrk_099c779ad83a,art_7999e26db1b1,P-Funk All Stars,Catch A Keeper
wrk_b635663d6cdc,art_7999e26db1b1,P-Funk All Stars,Copy Cat
wrk_bb0f89e76b59,art_7999e26db1b1,P-Funk All Stars,Generator Pop
wrk_eb759607f5af,art_7999e26db1b1,P-Funk All Stars,Hydraulic Pump
wrk_d428d1b013b3,art_7999e26db1b1,P-Funk All Stars,One Of Those Summers
wrk_a0d3c3f4e732,art_7999e26db1b1,P-Funk All Stars,Pumpin' It Up
wrk_a69eea15015f,art_7999e26db1b1,P-Funk All Stars,Pumpin' It Up (Reprise)
wrk_acdd75cb2d24,art_7999e26db1b1,P-Funk All Stars,Urban Dancefloor Guerillas
wrk_3bd032674500,art_b1968a1ee235,P-Funk Guitar Army,Tribute To Jimi Hendrix Vol. 1
wrk_08a9b21f4464,art_88f5b2fbe094,P.Funk All Stars,
wrk_0c375e3693b3,art_be77fd2b1c63,Parlet,
wrk_b7775d796e51,art_be77fd2b1c63,Parlet,Are You Dreaming?
wrk_02463dd5c94a,art_be77fd2b1c63,Parlet,Booty Snatchers
wrk_970d27b11e07,art_be77fd2b1c63,Parlet,Cookie Jar
wrk_108bb6c09413,art_be77fd2b1c63,Parlet,"Don't Ever Stop (Lovin' Me, Needin' Me)"
wrk_7724c2689fd0,art_be77fd2b1c63,Parlet,Funk Until The Edge of Time
wrk_0085291d0819,art_be77fd2b1c63,Parlet,Help From My Friends
wrk_5907716be0b0,art_be77fd2b1c63,Parlet,Huff-N-Puff
wrk_a4cd5b15a230,art_be77fd2b1c63,Parlet,I'm Mo Be Hitting It
wrk_232c9687e777,art_be77fd2b1c63,Parlet,Invasion of the Booty Snatchers
wrk_254b33eba8db,art_be77fd2b1c63,Parlet,Love Amnesia
wrk_ba5d5183b657,art_be77fd2b1c63,Parlet,Misunderstanding
wrk_472cb2be510f,art_be77fd2b1c63,Parlet,Mr. Melody Man
wrk_2c4498a68ec9,art_be77fd2b1c63,Parlet,No Rump to Bump
wrk_e4e777f9b4de,art_be77fd2b1c63,Parlet,Play Me or Trade Me
wrk_1419c718042b,art_be77fd2b1c63,Parlet,Pleasure Principle
wrk_0c7444dd5390,art_be77fd2b1c63,Parlet,Riding High
wrk_ab09ee8746f2,art_be77fd2b1c63,Parlet,Watch Me Do My Thang
wrk_567a74b66d22,art_be77fd2b1c63,Parlet,Wolf Tickets
wrk_ce886851c448,art_be77fd2b1c63,Parlet,Wonderful One
wrk_8094904c1566,art_be77fd2b1c63,Parlet,You're Leaving
wrk_059c33350888,art_7d9ac9826241,Parliament,
wrk_283e2e1b4aa4,art_7d9ac9826241,Parliament,(You're A Fish And I'm A) Water Sign
wrk_e6c7513cf18d,art_7d9ac9826241,Parliament,69
wrk_67d822e4bb60,art_7d9ac9826241,Parliament,Agony Of Defeet
wrk_3b062ea4d175,art_7d9ac9826241,Parliament,All In
wrk_2c7bd34cee44,art_7d9ac9826241,Parliament,All Your Goodies Are Gone
wrk_8bd676557c58,art_7d9ac9826241,Parliament,Antisocial Media
wrk_d3309590b453,art_7d9ac9826241,Parliament,Aqua Boogie (A Psychoalphadiscobetabioaquadoloop)
wrk_adc207b340c2,art_7d9ac9826241,Parliament,Aqua Boogie (A Psychoalphadiscobetabioaquadoloop) / You're A Fish And I'm A Water Sign
wrk_4d8c02e05df4,art_7d9ac9826241,Parliament,Backwoods
wrk_3f8ba59e4d01,art_7d9ac9826241,Parliament,Big Footin'
wrk_f53564cebe7b,art_7d9ac9826241,Parliament,Blackbyrdelic
wrk_9826287c2c2d,art_7d9ac9826241,Parliament,Body Language
wrk_14a2b3acb0f0,art_7d9ac9826241,Parliament,Bop Gun (Endangered Species)
wrk_0b0e872d42a6,art_7d9ac9826241,Parliament,Breakdown
wrk_c27d33f7270a,art_7d9ac9826241,Parliament,Breakdown / Little Ole Country Boy
wrk_42d2ea943d48,art_7d9ac9826241,Parliament,Can You Get To That
wrk_a2da52a60fab,art_7d9ac9826241,Parliament,Children of Production
wrk_2c228a73f126,art_7d9ac9826241,Parliament,Chocolate City
wrk_364f738d0113,art_7d9ac9826241,Parliament,Chocolate City / Chocolate City
wrk_e83b1576b647,art_7d9ac9826241,Parliament,Colour Me Funky
wrk_310217c941ab,art_7d9ac9826241,Parliament,Come In Out Of The Rain
wrk_4c9503fb457c,art_7d9ac9826241,Parliament,Come In Out Of The Rain / Little Ole Country Boy
wrk_9be063e8e87a,art_7d9ac9826241,Parliament,Come on with Yer Come On
wrk_d5eb0c88fb21,art_7d9ac9826241,Parliament,Common Law Wife
wrk_6057135e5530,art_7d9ac9826241,Parliament,Crush It
wrk_d1a4f85a6e79,art_7d9ac9826241,Parliament,DaDa
wrk_4231876c1fed,art_7d9ac9826241,Parliament,Deep
wrk_83eabb66810b,art_7d9ac9826241,Parliament,Do That Stuff
wrk_d68a2a492a6d,art_7d9ac9826241,Parliament,Dr. Funkenstein
wrk_ec4558d833f2,art_7d9ac9826241,Parliament,Dr. Funkenstein's Supergroovalisticprosifunkstication Medley: Let's Take It To The Stage / Take Your Dead Ass Home
wrk_274ebd25fd5e,art_7d9ac9826241,Parliament,Everything Is on the One
wrk_e09f128f0268,art_7d9ac9826241,Parliament,Fantasy Is Reality
wrk_57050eb841ba,art_7d9ac9826241,Parliament,Flash Light
wrk_8062d142acb1,art_7d9ac9826241,Parliament,Flash Light / Swing Down Sweet Chariot
wrk_9bb858231202,art_7d9ac9826241,Parliament,Flashlight
wrk_e4b82ee5fb3a,art_7d9ac9826241,Parliament,Funkentelechy
wrk_b3efc0507d70,art_7d9ac9826241,Parliament,Funkentelechy / Funkentelechy pt. 2
wrk_b3b31a0d9283,art_7d9ac9826241,Parliament,Funkentelechy Vs. the Placebo Syndrome
wrk_53181134a7c3,art_7d9ac9826241,Parliament,Funkin' for Fun
wrk_6656ed404b24,art_7d9ac9826241,Parliament,Funky Woman
wrk_2c12acb9cb20,art_7d9ac9826241,Parliament,Gamin' on Ya
wrk_259be6c8dc09,art_7d9ac9826241,Parliament,Gamin' On Ya!
wrk_17649e15d776,art_7d9ac9826241,Parliament,Getten' to Know You
wrk_98b76afae706,art_7d9ac9826241,Parliament,Give Up The Funk (Tear the Roof Off the Sucker)
wrk_90fb42002940,art_7d9ac9826241,Parliament,Give Up the Funk (Tear the Roof off the Sucker) [single]
wrk_17c72b9623e7,art_7d9ac9826241,Parliament,Gloryhallastoopid (or Pin the Tail on the Funky)
wrk_220e708f834e,art_7d9ac9826241,Parliament,Gloryhallastoopid (Pin the Tail on the Funky)
wrk_36b41bef6511,art_7d9ac9826241,Parliament,Grooves from the Deep
wrk_6ebc53450a10,art_7d9ac9826241,Parliament,Handcuffs
wrk_0bfdc9a26b61,art_7d9ac9826241,Parliament,Higher
